TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Online Filipino-Americans' perspectives on informatics-enabled health management","Thompson, Morgan J.; Valdez, Rupa S.","","","","HEALTH POLICY AND TECHNOLOGY","DEC 2015","2015","4","4","","","","320","336","","10.1016/j.hlpt.2015.08.004","","","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"Virginia Tech as a Sentinel Event: The Role of Psychiatry in Managing Emotionally Troubled Students on College and University Campuses","Giggie, Marisa A.","","","","HARVARD REVIEW OF PSYCHIATRY","NOV-DEC 2015","2015","23","6","","","","413","425","","10.1097/HRP.0000000000000088","","","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"New technology "clouds" student data privacy","Krueger, Keith R.; Moore, Bob","","","","PHI DELTA KAPPAN","FEB 2015","2015","96","5","","","","19","24","","10.1177/0031721715569464","","","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"NEW TRENDS IN THE EDUCATIONAL AREA. CASE STUDY REGARDING THE USABILITY OF GOOGLE APPS TOOLS WITHIN THE DEPARTMENT FOR DISTANCE LEARNING","Logofatu, Bogdan; Visan, Andreea","","","Roceanu, I; Ciolan, L; Holotescu, C; Radu, C; Stanescu, I; Logofatu, B","RETHINKING EDUCATION BY LEVERAGING THE ELEARNING PILLAR OF THE DIGITAL AGENDA FOR EUROPE!, VOL. II","2015","2015","","","","","","526","531","","10.12753/2066-026X-15-171","11th International Scientific Conference on eLearning and Software for Education (eLSE)","APR 23-24, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"Researching Data Privacy Models in eLearning","Ivanova, Malinka; Grosseck, Gabriela; Holotescu, Carmen","","","","2015 INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY BASED HIGHER EDUCATION AND TRAINING (ITHET)","2015","2015","","","","","","","","","","International Conference on Information Technology Based Higher Education and Training (ITHET)","JUN 11-13, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"Privacy Scoring and Users' Awareness for Web Tracking","Hamed, Asma; Kaffel-Ben Ayed, Hella","","","","2015 6TH INTERNATIONAL CONFERENCE ON INFORMATION AND COMMUNICATION SYSTEMS (ICICS)","2015","2015","","","","","","100","105","","","6th International Conference on Information and Communication Systems (ICICS)","APR 07-09, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"SOCIAL MEDIA FOR HIGHER EDUCATION FROM STUDENTS' PERSPECTIVES","Celik, Ilknur","","","GomezChova, L; LopezMartinez, A; CandelTorres, I","EDULEARN15: 7TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES","2015","2015","","","","","","6676","6682","","","7th International Conference on Education and New Learning Technologies (EDULEARN)","JUL 06-08, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"Multi-Devices Territoriality to Manage Collaborative Activities in a Learning Game","Wayntal, David; Serna, Audrey; Pernelle, Philippe; Marty, Jean-Charles","","","Munkvold, R; Kolas, L","PROCEEDINGS OF THE 9TH EUROPEAN CONFERENCE ON GAMES BASED LEARNING (ECGBL 2015)","2015","2015","","","","","","570","578","","","9th European Conference on Games-Based Learning (ECGBL)","OCT 08-09, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"Students' and Parents' Attitudes towards Online Privacy: An International Study","Clemons, Eric K.; Wilson, Josh","","","Bui, TX; Sprague, RH","2015 48TH HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS)","2015","2015","","","","","","4844","4853","","10.1109/HICSS.2015.575","48th Annual Hawaii International Conference on System Sciences (HICSS)","JAN 05-08, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"Bipolar mood tendency and frontal activation using a multichannel near infrared spectroscopy","Uehara, Toru; Ishige, Yoko","","","","MENTAL ILLNESS","2015","2015","7","2","","","","36","41","","10.4081/mi.2015.5767","","","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"EDUCATIONAL USE OF FACEBOOK IN HIGHER-EDUCATION ENVIRONMENTS: CURRENT PRACTICES AND GUIDELINES","Rojas-Kramer, C.; Esquivel-Gamez, I.; Garcia-Santillan, A.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2015: 9TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2015","2015","","","","","","6042","6052","","","9th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2015","2","0.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"Taiwan's National Policies for Children in Special Education: Comparison with UNCRPD, Core Concepts, and the American IDEA","Chiu, Chun-Yu; Turnbull, H. Rutherford, III","","","","JOURNAL OF POLICY AND PRACTICE IN INTELLECTUAL DISABILITIES","SEP 2014","2014","11","3","","","","217","225","","10.1111/jppi.12086","","","2","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"An Empirical Study of the Factors Influencing Information Disclosure Behaviour in Social Networking Sites","Salleh, Norsaremah; Hussein, Ramlah; Mohamed, Norshidah; Aditiawarman, Umar","","","","2013 INTERNATIONAL CONFERENCE ON ADVANCED COMPUTER SCIENCE APPLICATIONS AND TECHNOLOGIES (ACSAT)","2014","2014","","","","","","181","185","","10.1109/ACSAT.2013.43","2nd International Conference on Advanced Computer Science Applications and Technologies (ACSAT)","DEC 23-24, 2013","2","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"E-education 2.0: students' digital identity and online learning activities","Babic, Snjezana; Kresic, Mario; Kucel, Karla","","","Biljanovic, P; Butkovic, Z; Skala, K; Golubic, S; CicinSain, M; Sruk, V; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Cetusic, G","2014 37TH INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2014","2014","","","","","","756","761","","","37th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 26-30, 2014","2","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"The Mediating Role of Social Competition Identity Management Strategy in the Predictive Relationship between Susceptibility to Social Influence, Internet Privacy Concern, and Online Political Efficacy","Abraham, Juneman; Pane, Murty Magda","","","Linawati; Mahendra, MS; Neuhold, EJ; Tjoa, AM; You, I","INFORMATION AND COMMUNICATION TECHNOLOGY","2014","2014","8407","","","","","492","499","","","2nd IFIP TC5/8 International Conference on ICT-EurAsia","APR 14-17, 2014","2","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"Exploring User Acceptance of a Text-message Based Health Intervention","Corneille, Maya; Carter, Lemuria; Hall-Byers, Naomi M.; Clark, Trenette; Younge, Sinead","","","Sprague, RH","2014 47TH HAWAII INTERNATIONAL CONFERENCE ON SYSTEM SCIENCES (HICSS)","2014","2014","","","","","","2759","2767","","10.1109/HICSS.2014.346","47th Annual Hawaii International Conference on System Sciences","JAN 06-09, 2014","2","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"Does the first impression count? Examining the effect of the welcome screen design on the response rate","Haer, Roos; Meidert, Nadine","","","","SURVEY METHODOLOGY","DEC 2013","2013","39","2","","","","419","434","","","","","2","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"Ethical issues of genetic susceptibility testing for occupational diseases: opinions of trainees in a high-risk job","Visser, M. J.; Rhebergen, M. D. F.; Kezic, S.; van Dijk, F. J. H.; Willems, D. L.; Verberk, M. M.","","","","INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH","OCT 2013","2013","86","7","","","","827","836","","10.1007/s00420-012-0816-y","","","2","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"Meeting Intensity as an Indicator for Project Pressure Exploring Meeting Profiles","Liskin, Olga; Schneider, Kurt; Kiesling, Stephan; Kauffeld, Simone","","","","2013 6TH INTERNATIONAL WORKSHOP ON COOPERATIVE AND HUMAN ASPECTS OF SOFTWARE ENGINEERING (CHASE)","2013","2013","","","","","","153","156","","","6th International Workshop on Cooperative and Human Aspects of Software Engineering (CHASE)","MAY 25, 2013","2","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"Leveraging Three Pillars of Academia Through Blended Learning","Rajan, Amala V.; Otieno, Jim Odhiambo; Andrews, Sarnraj","","","","PROCEEDINGS OF THE 2013 INTERNATIONAL CONFERENCE ON CURRENT TRENDS IN INFORMATION TECHNOLOGY (CTIT)","2013","2013","","","","","","96","101","","","International Conference on Current Trends in Information Technology (CTIT)","DEC 11-12, 2013","2","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"Case Study Role Play for Risk Analysis Research and Training","Rajbhandari, Lisa; Snekkenes, Einar Arthur","","","Rosado, DG; Blanco, C; Mellado, D; Jurjens, J; Crespo, LES","WOSIS: PROCEEDINGS OF THE 10TH INTERNATIONAL WORKSHOP ON SECURITY IN INFORMATION SYSTEMS","2013","2013","","","","","","12","23","","10.5220/0004599500120023","10th International Workshop on Security in Information Systems (WOSIS)","JUL 05, 2013","2","0.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Online Exams: Practical Implications and Future Directions","Frankl, Gabriele; Bitter, Sofie","","","Beldhuis, H","PROCEEDINGS OF THE 11TH EUROPEAN CONFERENCE ON E-LEARNING","2012","2012","","","","","","158","164","","","11th European Conference on E-Learning (ECEL)","OCT 26-27, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"Cloud eLearning: Transforming Education Through Cloud Technology: Preliminaries for Generation C","Oberer, Birgit; Erkollar, Alptekin","","","Lam, P","PROCEEDINGS OF THE 7TH INTERNATIONAL CONFERENCE ON ELEARNING","2012","2012","","","","","","363","369","","","7th International Conference on eLearning","JUN 21-22, 2012","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"LEARNING ON LOCATION WITH AMI: THE POTENTIALS AND DANGERS OF MOBILE GAMING FOR LANGUAGE LEARNING","Robison, David","","","DiazVera, JE","LEFT TO MY OWN DEVICES: LEARNER AUTONOMY AND MOBILE-ASSISTED LANGUAGE LEARNING","2012","2012","6","","","","","67","88","","10.1108/S2041-272X(2012)0000006007","1st International Conference on Mobile Learning and Autonomy in Language Acquisition (MLASLA)","SEP, 2009","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"University Students' Views on the Utility of Psychiatric Advance Directives","Scheyett, Anna M.; Rooks, Adrienne","","","","JOURNAL OF AMERICAN COLLEGE HEALTH","2012","2012","60","1","","","","90","93","","10.1080/07448481.2011.572326","","","2","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"Rankings and Ravings in the Academic Public","Chaney, Sara Biggs","","","","RHETORIC REVIEW","2011","2011","30","2","","","","191","207","PII 935382363","10.1080/07350198.2011.552381","","","2","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"Collaborating to Optimize Nursing Students' Agency Information Technology Use","Fetter, Marilyn S.","","","","CIN-COMPUTERS INFORMATICS NURSING","NOV-DEC 2009","2009","27","6","","","","354","362","","10.1097/NCN.0b013e3181bca7be","","","2","0.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"Practical Applications of Confidentiality Rules to Health Care Transition Instruction","Repetto, Jeanne B.; Gibson, Robert W.; Lubbers, Joyce H.; Gritz, Sheila; Reiss, John","","","","REMEDIAL AND SPECIAL EDUCATION","MAR-APR 2008","2008","29","2","","","","118","126","","10.1177/0741932507312011","","","2","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"A study of the feasibility of network tutorial system in Taiwan","Chiu, Jui-Man; Liu, Wei-Liang","","","","EDUCATIONAL TECHNOLOGY & SOCIETY","2008","2008","11","1","","","","208","225","","","","","2","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"Design and use of a secure testing environment on untrusted hardware","Carlisle, Martin C.; Baird, Leemon C., III","","","","2007 IEEE INFORMATION ASSURANCE WORKSHOP","2007","2007","","","","","","349","+","","10.1109/IAW.2007.381953","IEEE Information Assurance Workshop","JUN 20-22, 2007","2","0.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"Modifications of graduate public/community health nursing internships to facilitate compliance with Institutional Review Board and Health Insurance Portability and Accountability Act (HIPAA) regulations","Foss, GF","","","","PUBLIC HEALTH NURSING","MAR-APR 2005","2005","22","2","","","","172","179","","10.1111/j.0737-1209.2005.220211.x","","","2","0.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"Cryptography education for students","Sakalli, MT; Bulus, E; Buyuksaracoglu, F","","","Akpinar, Y","ITHET 2004: PROCEEDINGS OF THE FIFTH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY BASED HIGHER EDUCATION AND TRAINING","2004","2004","","","","","","621","626","","10.1109/ITHET.2004.1358246","5th International Conference on Information Technology Based Higher Education and Training","MAY 31-JUN 02, 2004","2","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
