TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"DIGITISE ACADEMIC CERTIFICATES USING BLOCKCHAIN TO CURB FRAUD: THE CASE OF STRATHMORE UNIVERSITY","Sevilla, J.; Otolo, R.; Maingi, E.; Kithinji, I.; Gate, M.; Kimuu, F.","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","5622","5622","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"DIGITAL COMMUNICATION BOUNDARIES IN TODAY'S CLASSROOM","Wolheim, Shawn; Reardon, James","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","5847","5850","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INCORPORATING ETHICS THROUGHOUT THE SOFTWARE DEVELOPMENT PROCESS","Gordon, D.; Collins, M.; Becevel, A.; O'Mahony, W.","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","8109","8116","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CDDS MECHANISM FOR DATA TRANSMISSION OF A SOCIAL ASSISTIVE ROBOT","Hoteit, B.; Sorici, A.; Florea, A.; Abdallah, A.","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","8217","8222","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"USING WHATSAPP TO ENHANCE STUDENTS' LEARNING: A COHORT ANALYSIS AT A UK UNIVERSITY","Guo, Xiuli; France, Matthew; Cowley, Paul","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","8304","8313","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MATERIAL-SCAPE THAT ENHANCE THE FUNCTIONALITY OF THE INTERIORS ACOUSTICAL ENVIRONMENT (HIGH-EDUCATIONAL SPACES)","Abdelaziz, Naglaa Sami","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","8551","8559","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"THE APPLICATION OF MESSENGERS AS AN ADDITIONAL BLENDED LEARNING TOOL FOR TEACHING PRACTITIONERS","Perkov, T.","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","9065","9068","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TRAUMA INFORMED DESIGN IN 21ST CENTURY HIGH SCHOOLS","Hartman, Haley N.; Milks, Hannah S.; Schalles, Taylor N.; Jani, Vibhavari","","","Chova, LG; Martinez, AL; Torres, IC","14TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE (INTED2020)","2020","2020","","","","","","9234","9251","","","14th International Technology, Education and Development Conference (INTED)","MAR 02-04, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Saudi Female International College Students' Self-Identities Through the Use of Social Media in the United States","Alruwaili, Tahani; Ku, Heng-Yu","","","","JOURNAL OF INTERNATIONAL STUDENTS","2020","2020","10","3","","","","629","645","","10.32674/jis.v10i3.1270","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Quantifying Data Sensitivity: Precise Demonstration of Care when Building Student Prediction Models","Lang, Charles; Woo, Charlotte; Sinclair, Jeanne","","","","LAK20: THE TENTH INTERNATIONAL CONFERENCE ON LEARNING ANALYTICS & KNOWLEDGE","2020","2020","","","","","","655","664","","10.1145/3375462.3375506","10th International Conference on Learning Analytics and Knowledge (LAK)","MAR 25-27, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Assessing Learner's Privacy Behaviors through the Lens of Gender Egalitarianism Cultural Factor in a Blended-Learning Context: Students' Perspective at Saudi Electronic University","Bantan, May; Wang, Ling","","","","AMCIS 2020 PROCEEDINGS","2020","2020","","","","","","","","","","Conference of the Association-for-Information-Systems (AMCIS)","AUG 10-14, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An Examination in Social Engineering: The Susceptibility of Disclosing Private Security Information in College Students","Bleiman, Rachel; Rege, Aunshul","","","Payne, BK; Wu, H","PROCEEDINGS OF THE 15TH INTERNATIONAL CONFERENCE ON CYBER WARFARE AND SECURITY (ICCWS 2020)","2020","2020","","","","","","47","56","","10.34190/ICCWS.20.036","15th International Conference on Cyber Warfare and Security (ICCWS)","MAR 12-13, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Buzz-Buzz Chat: Encouraging Parent-Child Communication with Multiple-Agent Chats","Aoki, Ryosuke; Sato, Kosuke; Ohshima, Naoki; Mukawa, Naoki","","","","PROCEEDINGS OF THE 31ST AUSTRALIAN CONFERENCE ON HUMAN-COMPUTER-INTERACTION (OZCHI'19)","2020","2020","","","","","","332","336","","10.1145/3369457.3369489","31st Australian Conference on Human-Computer-Interaction (OZCHI)","DEC 02-05, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Providing Login and Wi-Fi Access Services With the eIDAS Network: A Practical Approach","Berbecaru, Diana Gratiela; Lioy, Antonio; Cameroni, Cesare","","","","IEEE ACCESS","2020","2020","8","","","","","126186","126200","","10.1109/ACCESS.2020.3007998","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Botnet Mitigation and International Law Columbia Journal of Transnational Law Student Writing Prize in Comparative and International Law, Best Note Award","Gerard, Grant","","","","COLUMBIA JOURNAL OF TRANSNATIONAL LAW","2020","2020","58","1","","","","189","231","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Digital security, how do teachers in training perceived themselves?","Grande-de-Prado, Mario; Canon-Rodriguez, Ruth; Garcia-Martin, Sheila","","","","IJERI-INTERNATIONAL JOURNAL OF EDUCATIONAL RESEARCH AND INNOVATION","2020","2020","","14","","","","262","275","","10.46661/ijeri.3983","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mimic Learning to Generate a Shareable Network Intrusion Detection Model","Shafee, Ahmed; Baza, Mohamed; Talbert, Douglas A.; Fouda, Mostafa M.; Nabil, Mahmoud; Mahmoud, Mohamed","","","","2020 IEEE 17TH ANNUAL CONSUMER COMMUNICATIONS & NETWORKING CONFERENCE (CCNC 2020)","2020","2020","","","","","","","","","","IEEE 17th Annual Consumer Communications and Networking Conference (CCNC)","JAN 10-13, 2020","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Using User Behavior to Measure Privacy on Online Social Networks","Li, Xuefeng; Xin, Yang; Zhao, Chensu; Yang, Yixian; Luo, Shoushan; Chen, Yuling","","","","IEEE ACCESS","2020","2020","8","","","","","108387","108401","","10.1109/ACCESS.2020.3000780","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Peer-graded individualised student homework in a single-instructor undergraduate engineering course","Cleynen, Olivier; Santa-Maria, German; Magdowski, Mathias; Thevenin, Dominique","","","","RESEARCH IN LEARNING TECHNOLOGY","2020","2020","28","","","","","","","2339","10.25304/rlt.v28.2339","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
""Should I Stay or Should I Leave?": Exploring (Dis)continued Facebook Use After the Cambridge Analytica Scandal","Brown, Allison J.","","","","SOCIAL MEDIA + SOCIETY","JAN 2020","2020","6","1","","","","","","2056305120913884","10.1177/2056305120913884","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Negotiating Privacy and Mobile Socializing: Chinese University Students' Concerns and Strategies for Using Geosocial Networking Applications","Li, Haili","","","","SOCIAL MEDIA + SOCIETY","JAN 2020","2020","6","1","","","","","","2056305120913887","10.1177/2056305120913887","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Awareness of the Risks and Dangers of Social Networking: Exploration on Four Types of Malaysian Secondary Schools","Ming, Thang Siew; Shi, Ng Lay; Taha, Adzuhaidah M.","","","","JURNAL KOMUNIKASI-MALAYSIAN JOURNAL OF COMMUNICATION","2020","2020","36","1","","","","147","165","","10.17576/JKMJC-2020-3601-09","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Awareness of Ethical Issues when using an e-Learning System","Almseidein, Talib Ahmad; Mahasneh, Omar Musa Klaif","","","","INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS","JAN 2020","2020","11","1","","","","128","131","","","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EMBEDDING CYBERSECURITY INTO DESIGN EDUCATION: INCREASING DESIGNERS' AWARENESS OF CYBERSECURITY THROUGHOUT THE DESIGN PROCESS","Kim, Euiyoung; Kwon, Jieun; Yoon, JungKyoon; Agogino, Alice M.","","","","PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 3","2020","2020","","","","","","","","UNSP V003T04A008","","ASME International Design Engineering Technical Conferences / Computers and Information in Engineering Conference (IDETC-CIE)","AUG 18-21, 2019","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Big Data and Academic Libraries: The Quest for Informed Decision-Making","Travis, Tiffini A.; Ramirez, Christian","","","","PORTAL-LIBRARIES AND THE ACADEMY","JAN 2020","2020","20","1","","","","33","47","","10.1353/pla.2020.0003","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Horizontal surveillance, mobile communication and social networking sites. The lack of privacy in young people's daily lives","Hermida, Alberto; Hernandez-Santaolalla, Victor","","","","COMMUNICATION & SOCIETY-SPAIN","2020","2020","33","1","","","","139","152","","10.15581/003.33.1.139-152","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Attitudes towards data protection and mHealth usage Results of a student survey and the Health Information National Trends Survey","Kriwy, Peter; Gloeckner, Richard","","","","PRAVENTION UND GESUNDHEITSFORDERUNG","AUG 2020","2020","15","3","","","","218","225","","10.1007/s11553-019-00755-y","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Human trafficking - Multinational challenge for forensic science","Bus, Magdalena M.; Schellberg, Tim; Budowle, Bruce","","","","FORENSIC SCIENCE INTERNATIONAL GENETICS SUPPLEMENT SERIES","DEC 2019","2019","7","1","","","","403","405","","10.1016/j.fsigss.2019.10.029","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MySeq: privacy-protecting browser-based personal Genome analysis for genomics education and exploration","Linderman, Michael D.; McElroy, Leo; Chang, Laura","","","","BMC MEDICAL GENOMICS","NOV 27 2019","2019","12","1","","","","","","172","10.1186/s12920-019-0615-3","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pre-teens students' attitudes about e-safety: an analysis from a gender perspective","Alonso-Ferreiro, Almudena; Regueira, Uxia; Zapico-Barbeito, Maria-Helena","","","","RED-REVISTA DE EDUCACION A DISTANCIA","NOV 20 2019","2019","","61","","","SI","","","02","10.6018/red/61/02","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"The Impact of Trainee Nationality on Patient Acceptance of Obstetrics and Gynecology Care: A Chinese Study","Xiao, Zhen; He, Yingying; Jiang, Nan; Mureriwa, Chiedza; Lu, Xiaoyun; Shi, Hong; Yang, Zhihai","","","","TEACHING AND LEARNING IN MEDICINE","MAR 14 2020","2020","32","2","","","","150","158","","10.1080/10401334.2019.1688156","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"An Investigation of Cyber Wellness Awareness: Turkey Secondary School Students, Teachers, and Parents","Turker, Pinar Mihci; Cakmak, Ebru Kilic","","","","COMPUTERS IN THE SCHOOLS","OCT 2 2019","2019","36","4","","","","293","318","","10.1080/07380569.2019.1677433","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
